img_file,predicted_class,probabilities
641ef41b-be56-43a0-92ba-a61a1f8b0da4.png,blurred,"[0.9955247640609741, 0.004475253168493509]"
b0b7430f-3a89-461c-a87b-07ff30e007cd.png,blurred,"[0.791088342666626, 0.2089116871356964]"
b34d3e8b-95dd-478e-b393-58913e424fb7.png,sharp,"[0.019956139847636223, 0.980043888092041]"
48446977-2d93-473f-bb84-92d742fffa78.png,sharp,"[0.0007910467102192342, 0.9992089867591858]"
58af415f-20de-4b0a-b02d-16cc1f09f314.png,blurred,"[0.9138698577880859, 0.08613016456365585]"
1306dd87-5855-4d06-b2c5-7a2ab18a5ab4.png,sharp,"[0.0028038187883794308, 0.9971961975097656]"
77f2f6b4-64bd-4353-839b-dcf69f6b65c2.png,sharp,"[0.08097198605537415, 0.9190279841423035]"
70aee639-48de-4ba7-ad5d-1517cc82bc9a.png,blurred,"[0.7326680421829224, 0.2673320174217224]"
9a1c831a-b938-43ce-b73c-83db2caa6123.png,sharp,"[0.0007131206220947206, 0.999286949634552]"
125102d0-964e-4726-a171-af28f89f29cb.png,blurred,"[0.7762458324432373, 0.2237541824579239]"
4dd7066d-bd53-4f64-b665-11418f3364c1.png,sharp,"[0.0007118297507986426, 0.9992881417274475]"
bb207dc3-de0e-4b36-a4eb-054c5ce50b5b.png,blurred,"[0.9087653160095215, 0.09123468399047852]"
3bea72bd-9d0e-4307-9166-d59e952f49e5.png,sharp,"[0.0003390085184946656, 0.9996609687805176]"
c6d82094-8d48-4ff1-a3a9-0f288d3c9e66.png,sharp,"[0.019956139847636223, 0.980043888092041]"
bff8e35f-8b97-422c-9994-b664e094b3a0.png,blurred,"[0.8687793016433716, 0.13122065365314484]"
554560f5-ea0c-47f9-a077-82b0ade4fc59.png,sharp,"[0.05848623812198639, 0.9415137767791748]"
d5b8fc94-3d01-4cb3-a7f9-c8f350a76f1e.png,sharp,"[0.3112680912017822, 0.6887319087982178]"
c9d47ae7-04f9-425e-b1bc-08197f771338.png,blurred,"[0.5843415260314941, 0.41565844416618347]"
ae25b68e-e575-4e78-98b9-366d37bd3c59.png,blurred,"[0.9492109417915344, 0.050789088010787964]"
55098b1f-e19a-4197-9139-dd0401e03866.png,blurred,"[0.9960771203041077, 0.003922810312360525]"
f7f4631c-05e3-45e2-bfd2-d9df83261653.png,blurred,"[0.9674649238586426, 0.032535094767808914]"
a7e89fdd-1db0-4ccd-8042-ce329b343254.png,sharp,"[0.05346878618001938, 0.9465311765670776]"
3be10798-887f-49a9-bf7c-285160d5c03d.png,blurred,"[0.9999171495437622, 8.287587843369693e-05]"
4cf49baf-ae37-4f8e-afa6-cd85d5e66760.png,sharp,"[0.3829905092716217, 0.6170094609260559]"
c1ae12e9-f53a-407f-8bc9-e24fb582a2c3.png,blurred,"[0.9838067293167114, 0.01619330421090126]"
c0507cb9-a619-4ea8-bc3e-24577f8a3ed0.png,sharp,"[0.0019034802680835128, 0.9980965256690979]"
843de0fe-156a-4ab2-9864-b27f736a51a2.png,sharp,"[0.08117751777172089, 0.9188225269317627]"
4711808f-c067-41c4-aeba-b48dd166791e.png,sharp,"[0.1254141628742218, 0.8745858669281006]"
ee2a8ed7-1262-4bbc-89eb-a1bd8f54fff6.png,blurred,"[0.621454119682312, 0.3785458207130432]"
46596d4f-e868-45ac-bff0-19936a3462cd.png,sharp,"[0.0006219020579010248, 0.9993780851364136]"
ef2e952d-d116-4e66-b1a9-a9de94e0408f.png,blurred,"[0.997465968132019, 0.002534046769142151]"
966de009-4098-4e42-a7f8-1c1f5d6f5b75.png,sharp,"[0.3023761212825775, 0.6976239085197449]"
1d8c9c8b-ba00-4d08-8032-bc38b92142d5.png,sharp,"[0.161625474691391, 0.8383745551109314]"
3f349a74-56d6-464e-a3dd-1f23d5749641.png,sharp,"[0.40697139501571655, 0.5930285453796387]"
1512325f-c62d-4510-b8f3-bfd5e1c9644f.png,blurred,"[0.999798595905304, 0.00020139820117037743]"
c0f28d27-b683-47dd-9d00-3f2bd98146dd.png,sharp,"[0.0011347427498549223, 0.9988652467727661]"
3effc419-9b99-43e4-8beb-096c650a187d.png,sharp,"[0.047733135521411896, 0.9522668123245239]"
bb0a36b9-4ab7-42f9-adee-a84f96a08a86.png,blurred,"[0.9606987237930298, 0.03930133208632469]"
6cbb9eeb-fef0-46e2-93b6-2eaa7c2b7fb4.png,sharp,"[0.010334697552025318, 0.9896653294563293]"
3bf93225-4142-4899-b083-919942675a45.png,sharp,"[0.0014312398852780461, 0.9985687732696533]"
243eba56-cc7d-45ac-b4ec-73cd8a4d2122.png,blurred,"[0.8315653204917908, 0.16843466460704803]"
822a3c1e-8d43-4e2a-b8dc-392e6a466fd9.png,blurred,"[0.9996127486228943, 0.00038729133666493]"
ccc27231-b40e-4c64-b470-bcb7fadc8041.png,sharp,"[0.013975630514323711, 0.9860243201255798]"
0f9e90ea-eccf-4ce1-9df1-b1e2e5083876.png,sharp,"[0.02238951250910759, 0.9776105284690857]"
e53010e9-0483-4681-b953-44fdd0557bb0.png,sharp,"[0.014671096578240395, 0.9853288531303406]"
a5a5925e-ed14-4b12-8d2d-1915f680b8a4.png,blurred,"[0.9968379735946655, 0.0031620687805116177]"
9a286149-2708-46c3-8a8a-0aa3ac4c91c8.png,blurred,"[0.9478018879890442, 0.052198100835084915]"
4cbd7230-0356-4634-a414-70f2325d3d73.png,sharp,"[0.06168778985738754, 0.9383122324943542]"
f4100845-5a77-48c4-9739-b77e295cb7cd.png,blurred,"[0.962346613407135, 0.03765334188938141]"
816058fa-6467-4296-b1f7-fcc19bbabe21.png,sharp,"[0.01469395775347948, 0.9853060245513916]"
6b97582b-1b95-4336-a513-dcfd13c5559e.png,sharp,"[0.14922206103801727, 0.8507779836654663]"
baf0f41b-0134-43a9-ac50-bf85562bf745.png,sharp,"[0.06454991549253464, 0.93545001745224]"
1abe76c3-7d88-4262-b185-048b498bc7f5.png,sharp,"[0.09007329493761063, 0.90992671251297]"
b3268c0d-88a5-46be-8120-b15fbdb33775.png,sharp,"[0.02059970609843731, 0.9794003367424011]"
fdfa68fc-d0ad-44ac-89ce-84f2a88d260b.png,blurred,"[0.8579606413841248, 0.14203938841819763]"
da7dcc00-780e-49a2-80ce-d84b5eada722.png,sharp,"[0.2702198922634125, 0.7297801375389099]"
ffc2dba1-bd9d-4c71-a8db-4edccf606fd3.png,sharp,"[0.002544882707297802, 0.9974551796913147]"
53de5952-5122-458d-a15f-c862afbf8ee2.png,blurred,"[0.7215264439582825, 0.27847355604171753]"
f7a5a419-833b-4e86-8fc5-e33d71d2295d.png,sharp,"[0.0028401589952409267, 0.9971598386764526]"
d27ed69b-d235-4ce8-b616-d48e500b1fd8.png,blurred,"[0.9487215280532837, 0.051278501749038696]"
9aeceaa5-012f-4b21-a292-9931dd3db0c0.png,blurred,"[0.8507843613624573, 0.1492156684398651]"
7a058a79-98cd-44ea-a4ae-3541b70a4fbe.png,sharp,"[0.04889878258109093, 0.9511011838912964]"
8fc1c242-ad86-447e-aed8-70014af89c49.png,sharp,"[0.012098693288862705, 0.9879013299942017]"
24a7e0b8-1727-45d9-a1f1-61de735f3895.png,blurred,"[0.8118762373924255, 0.18812374770641327]"
5ba90988-0b96-4633-b2b1-04a19c6c42c0.png,sharp,"[0.2150309979915619, 0.7849690914154053]"
022a52d2-9210-46d8-b97d-f9a78790ffc4.png,sharp,"[0.1216297298669815, 0.8783702254295349]"
724beda5-768e-4853-8178-29bfcffb2c68.png,blurred,"[0.678705096244812, 0.321294903755188]"
f0caffb6-4efd-40bb-917f-19e48532c74a.png,sharp,"[0.0007910467102192342, 0.9992089867591858]"
fc3dc0f0-b1fd-4ccb-9094-4f062cc0f2c4.png,blurred,"[0.8124914169311523, 0.18750856816768646]"
1bd1f3a1-0170-4bd1-a0b9-2790e913ff60.png,sharp,"[0.013992213644087315, 0.9860077500343323]"
2bffc2f3-a7a3-4df9-b3c1-a989f8a0150e.png,blurred,"[0.9144484996795654, 0.08555154502391815]"
6b85277d-ec0b-497c-9e94-580baeaa1f77.png,sharp,"[0.49519404768943787, 0.5048059821128845]"
e6e4c127-5dbe-4474-b9e2-2b70c3a0bbac.png,sharp,"[0.02019426040351391, 0.9798057675361633]"
0ce0a2c6-037e-443d-8f1f-6be498159929.png,blurred,"[0.9982156753540039, 0.0017843744717538357]"
9e596d9a-39dc-4dda-b249-46a8ac85e1e0.png,sharp,"[0.000763357849791646, 0.9992367029190063]"
8c13a244-1dc9-4d2f-a7ce-62d38f5ddda7.png,blurred,"[0.9647286534309387, 0.03527131304144859]"
da04804f-35a3-42d8-a2ab-c05278403c02.png,blurred,"[0.9963661432266235, 0.003633853979408741]"
41fdd74b-a98e-4c59-ae44-a0ff61454422.png,blurred,"[0.99533611536026, 0.0046639046631753445]"
425f3979-64a1-47f7-9169-64c7bbaae767.png,sharp,"[0.0009293866460211575, 0.9990705847740173]"
e0097aed-3462-4af5-a732-daffa129ebec.png,blurred,"[0.9962891340255737, 0.003710914636030793]"
d7d46de6-c062-491c-b61d-84b065a9a600.png,blurred,"[0.9008079171180725, 0.0991920605301857]"
afa1f59f-7886-41d5-9f58-84d43a30f698.png,blurred,"[0.9865552186965942, 0.013444796204566956]"
3decceea-3287-4a4a-b4b0-04fa0d42b3ec.png,blurred,"[0.9998677968978882, 0.00013213756028562784]"
c9e23d05-6909-450e-ae90-5d29bdd56f4d.png,blurred,"[0.7796114087104797, 0.22038854658603668]"
0d976ec4-f819-4ebd-93cc-071818b8eb05.png,sharp,"[0.4985893964767456, 0.5014106035232544]"
53db16a8-88c6-4eb3-8eae-86aa3191ca15.png,sharp,"[0.0004911107826046646, 0.9995088577270508]"
8a56e56c-9f00-4c1e-8124-b75edb7a7c0b.png,blurred,"[0.9811707735061646, 0.018829217180609703]"
98ad60fe-cb29-4a5c-ac3a-ea90dd9849f1.png,sharp,"[0.08317947387695312, 0.9168205261230469]"
1e64b997-490e-4bf2-addc-fafebafc4c8c.png,blurred,"[0.9658634662628174, 0.03413651883602142]"
2620a739-bdd8-4c0c-9bd3-d07dd0efaa91.png,sharp,"[0.15802733600139618, 0.8419726490974426]"
7b0eccf0-c225-4b05-99a7-db8ec5ba98b0.png,sharp,"[0.03623634949326515, 0.9637635946273804]"
ccd2b4d7-f0bb-41e5-abba-52c8b2b9bd47.png,sharp,"[0.46935591101646423, 0.5306440591812134]"
be0134ba-ff79-4dfc-b07c-3d22a861e816.png,sharp,"[0.011948122642934322, 0.9880518913269043]"
ec153431-a06b-41ab-82be-3a2988574fa3.png,blurred,"[0.9998472929000854, 0.0001527127024019137]"
072df7bf-49b1-4102-aa79-31199c6dc9b6.png,blurred,"[0.7383333444595337, 0.26166674494743347]"
fbf38969-d218-429d-9857-8008306d286a.png,blurred,"[0.73880934715271, 0.26119065284729004]"
bf9d0cd0-b810-4cb1-a0bd-39c356c465ac.png,sharp,"[0.3146783411502838, 0.6853216886520386]"
613bf55e-0c7c-4857-b530-3a8a064d337d.png,sharp,"[0.2724120616912842, 0.7275879383087158]"
24674b92-0cd9-4a2d-8d4b-29cbf353caa8.png,sharp,"[0.29662197828292847, 0.7033779621124268]"
2d1f6200-11ef-4e25-b0b6-050d33017fc9.png,blurred,"[0.9995191097259521, 0.000480841874377802]"
208e5dde-3706-4da4-8f1b-08ac0eab4055.png,sharp,"[0.017922908067703247, 0.9820771217346191]"
a9041d22-d15a-42ff-8938-338e4dd144cd.png,blurred,"[0.9984473586082458, 0.0015526622300967574]"
ee5c87a2-09ac-4aaf-9ce7-4167cef67c3a.png,blurred,"[0.5350683331489563, 0.4649316370487213]"
b02d895e-61a2-4f84-b380-5cc07cea4e42.png,sharp,"[0.07559075206518173, 0.9244092106819153]"
53ae1abc-a135-43e8-bd88-0c62ea690ac0.png,blurred,"[0.9900233149528503, 0.009976682253181934]"
25be1521-b55d-4dd5-92b5-e046eff6723d.png,sharp,"[0.15704067051410675, 0.8429593443870544]"
f26d8d45-83f2-4b3f-9344-07b31f1a9ab1.png,sharp,"[0.18884041905403137, 0.8111595511436462]"
709c2869-4f0b-4598-8765-c09042af4f71.png,sharp,"[0.0996660515666008, 0.9003340005874634]"
f7682fc4-650a-4ee4-9cbf-a4ac7fdd4201.png,blurred,"[0.5162045955657959, 0.48379531502723694]"
d66dd067-7331-4c18-8811-0d363130574a.png,sharp,"[0.015045427717268467, 0.9849545955657959]"
78ba1df4-6a31-4bbf-83c6-86f3554c551b.png,blurred,"[0.9364516139030457, 0.06354838609695435]"
19595141-5ece-4c19-ba67-e6814d9dfb7c.png,sharp,"[0.108918197453022, 0.8910817503929138]"
387c5a6c-0491-4a46-84f8-3c2ed44e2ae7.png,sharp,"[0.08664451539516449, 0.9133554100990295]"
174242ad-6b79-4135-a862-5d8ccc6d5a85.png,blurred,"[0.9770696759223938, 0.022930344566702843]"
4572b9ec-87ad-4adc-ac72-282a8250cabc.png,sharp,"[1.9962557416874915e-05, 0.999980092048645]"
1cfece0f-5ad7-498e-823f-3e77ba8c2f66.png,sharp,"[0.0014249953674152493, 0.99857497215271]"
fa414775-64e8-4848-b9ae-c2632c26427d.png,sharp,"[0.4440687894821167, 0.5559312701225281]"
8c69d418-3e7a-4014-8e39-30bfab0a1b80.png,sharp,"[0.009548786096274853, 0.9904512166976929]"
46a522bd-95fc-4225-8e3f-ae29d24a502f.png,sharp,"[0.0010638274252414703, 0.998936116695404]"
84ddfb55-7c2f-4f51-8063-79c2cfa30313.png,blurred,"[0.9960541725158691, 0.003945809323340654]"
48241488-a0eb-4975-9812-f31e29b7f757.png,sharp,"[0.007156012579798698, 0.9928439259529114]"
8c45cacf-bd9f-4e7b-bd87-07c2a9c64377.png,sharp,"[0.03142739459872246, 0.9685726165771484]"
ab08db3f-82f2-49ad-b80f-6a13ad6cae90.png,blurred,"[0.8062026500701904, 0.19379732012748718]"
b8fccd42-d786-4833-967d-fa7bce654370.png,sharp,"[0.012890888378024101, 0.9871090650558472]"
7f7288db-f1b1-4d6f-a799-7de5f6356b26.png,sharp,"[0.15133854746818542, 0.848661482334137]"
700cca10-5961-4c0d-b08e-f8d4d6e51d10.png,blurred,"[0.9998598098754883, 0.00014021887909621]"
3778251d-1710-460e-86fe-aa20a66088ae.png,blurred,"[0.9999550580978394, 4.489120692596771e-05]"
73fac903-c153-438f-9a58-3694146f2a67.png,blurred,"[0.9969946146011353, 0.003005381440743804]"
7a79a4a6-0f72-4abc-831e-7d137485a711.png,blurred,"[0.9603058695793152, 0.039694152772426605]"
9b1605fc-c4fc-4f99-b226-34c30d2d7702.png,sharp,"[0.0033976335544139147, 0.9966022968292236]"
83070cbd-659e-4ee4-8e92-37b07434ab20.png,sharp,"[0.2762659192085266, 0.7237340807914734]"
f71b334d-aeb5-436b-af49-30ffcd63e14c.png,blurred,"[0.9900615215301514, 0.009938511997461319]"
a18a00c8-f9de-4815-b6b0-f73519c5d5cf.png,blurred,"[0.6840265393257141, 0.3159734308719635]"
d2e3ce4d-3180-40eb-b592-511c4dd2a145.png,sharp,"[0.003355444176122546, 0.9966446161270142]"
23264812-1292-4dde-9150-27acfc770973.png,sharp,"[0.25012844800949097, 0.7498714923858643]"
64fe13a0-b799-4cd5-a4ae-58ae517979b0.png,sharp,"[5.3748626669403166e-05, 0.9999462366104126]"
7c2b18ee-d32b-493e-be20-1edb28e139bb.png,sharp,"[0.06685963273048401, 0.9331403374671936]"
73d95b38-fbe9-4bdb-963d-eaeb311ef270.png,blurred,"[0.6568707823753357, 0.34312915802001953]"
e58d2eed-8946-43be-b8f4-f21650c579ba.png,sharp,"[0.20405364036560059, 0.7959464192390442]"
3bcf9ffa-f365-4a29-a6cd-ab1346e05ea2.png,blurred,"[0.8397186398506165, 0.16028137505054474]"
3e02c233-34b4-4cfc-a134-5262d0a6002a.png,sharp,"[0.024119887501001358, 0.9758801460266113]"
3167dd05-fad3-4b47-833a-00a74e014d52.png,sharp,"[0.11390195786952972, 0.8860980868339539]"
2ea7b317-80bf-4966-83a8-fb0366ee3b76.png,blurred,"[0.9975942969322205, 0.0024056744296103716]"
ee85b24c-4e70-4a17-9a9e-85191531c373.png,sharp,"[0.020660657435655594, 0.9793394207954407]"
5555eeac-3eee-47b7-817e-b6fb3c90fb22.png,sharp,"[0.06190546602010727, 0.9380944967269897]"
e4cbdb57-4106-4ef7-9062-1451a0306f69.png,sharp,"[0.1048644483089447, 0.8951355814933777]"
1526e096-22bc-481f-92a6-9ffc3af71992.png,sharp,"[7.004788494668901e-05, 0.9999299049377441]"
daf89098-55a1-430c-a248-632bca52ab89.png,sharp,"[0.0015153910499066114, 0.9984846711158752]"
229a1dac-1bb7-4dae-862e-74e8e3a2edd2.png,sharp,"[0.012838599272072315, 0.9871613383293152]"
2117531d-00ec-44ad-9411-31720c6c802a.png,blurred,"[0.9188818335533142, 0.081118144094944]"
f5c48652-ecae-46f0-a7db-8bb81a2de18b.png,blurred,"[0.7878111600875854, 0.21218881011009216]"
c2f92afd-f249-494a-aadb-553f8c77b60b.png,blurred,"[0.5421926975250244, 0.4578072726726532]"
4f519648-15c7-4afe-8678-26ad7e561bdf.png,sharp,"[0.0056959823705255985, 0.9943040013313293]"
46d0852e-3365-46bc-928b-e1c0a2c00a79.png,sharp,"[0.06360510736703873, 0.9363948702812195]"
dd5bb19c-5906-4e9d-a8f1-e198ad5508ed.png,sharp,"[0.01843484863638878, 0.9815651774406433]"
d53b4794-4659-4cb1-b33f-9488e3efd3af.png,blurred,"[0.9999896287918091, 1.0368919902248308e-05]"
2b30a73b-846b-4b94-9398-f2be677c53fb.png,sharp,"[0.0523541159927845, 0.947645902633667]"
cf5530d0-5af9-4915-999b-8928897bbe24.png,blurred,"[0.853600800037384, 0.14639917016029358]"
14f477ce-b53e-4c81-8be8-36c9630d7aa0.png,sharp,"[0.0014837055932730436, 0.9985162615776062]"
3be3d5ed-920c-45b8-aa98-4682bb0983bf.png,blurred,"[0.6665202379226685, 0.33347973227500916]"
06f7f7a7-2471-43e4-a4f9-b7def069fd5e.png,sharp,"[0.006601703353226185, 0.9933983087539673]"
72c233f2-d9fa-4615-832b-1f320b51625c.png,sharp,"[1.9989167412859388e-05, 0.9999799728393555]"
ebb02237-af1a-4409-b55a-3ac9055a4eba.png,blurred,"[0.9856986403465271, 0.014301380142569542]"
449c1e1a-af66-405f-96a7-69a92b4dd0b8.png,sharp,"[0.006189401727169752, 0.9938105940818787]"
5c33e1d3-8d50-4255-8fa4-9f784a578bc2.png,blurred,"[0.9911954402923584, 0.008804547600448132]"
a78cb4b7-f28f-4307-8a8b-39465de611e7.png,sharp,"[0.13378441333770752, 0.8662155270576477]"
39c1c318-bd55-4352-b06a-c386c830b006.png,blurred,"[0.9985338449478149, 0.0014661031309515238]"
2cede006-92e6-46a7-8935-0ad0f5f22616.png,sharp,"[0.18291328847408295, 0.8170866370201111]"
69bea837-9eb9-4bfc-81c5-bc65bfd20e0a.png,blurred,"[0.647546112537384, 0.35245391726493835]"
b7011816-6d9f-4d21-b1d0-17b963bd2c8d.png,sharp,"[0.012374387122690678, 0.9876256585121155]"
ff44dff3-cef6-4105-8647-e2bbb73f84b5.png,blurred,"[0.6164038777351379, 0.3835962116718292]"
c30ccd1c-0de8-42a5-995b-ec3116b23ff4.png,blurred,"[0.936590850353241, 0.06340906769037247]"
5c919772-5777-4866-8fd8-0b37db5477a8.png,sharp,"[0.000905265798792243, 0.9990947246551514]"
5d4b053c-f9be-4bff-8002-5412522f7c05.png,blurred,"[0.9999246597290039, 7.534385076723993e-05]"
beabea57-361f-4a9e-ae28-d96ed1be180b.png,blurred,"[0.8304361701011658, 0.16956378519535065]"
71746296-c00a-4646-8897-a85320a60c3a.png,sharp,"[0.053833361715078354, 0.9461665749549866]"
361f9eb8-b5af-4510-b85c-41702923aefe.png,blurred,"[0.97271728515625, 0.02728264220058918]"
498508db-9e14-4779-9825-07a0fe41f5f7.png,sharp,"[0.381388396024704, 0.6186116933822632]"
04fc9b60-9689-49fd-988c-ca2df645250d.png,blurred,"[0.9946119785308838, 0.005387985613197088]"
c2fd8b1d-6a2e-4014-8c79-d2974a82d190.png,blurred,"[0.8849603533744812, 0.11503972858190536]"
7f292a7a-397d-4995-85a0-7854b81f16fa.png,sharp,"[0.018683113157749176, 0.9813169240951538]"
aa4d2a2e-bec2-40ef-8379-44b36630a4e3.png,sharp,"[0.0070176078006625175, 0.9929823875427246]"
eecac5f0-b706-4c21-a00a-fcc1d8a6b3ab.png,sharp,"[0.176261305809021, 0.823738694190979]"
6917ad88-62e0-43e6-9b97-86c65e855ff6.png,blurred,"[0.9997562766075134, 0.00024370569735765457]"
a4108afc-c824-48e6-a833-6d1bf0f37443.png,blurred,"[0.5947297215461731, 0.4052702486515045]"
eed09648-26e8-4a6e-ab66-9d85cdba305b.png,sharp,"[0.23058150708675385, 0.769418478012085]"
c78d7990-2b64-4a94-970a-f7e1f818ee28.png,sharp,"[0.09205843508243561, 0.9079415202140808]"
01863044-3314-41bc-aeba-8fe58caeeece.png,blurred,"[0.9999959468841553, 4.107691893295851e-06]"
32851945-5a19-430e-b98b-b9e24b060d4a.png,blurred,"[0.9999842643737793, 1.571746361150872e-05]"
3a109a61-a030-409e-bc1d-75235bbd7da0.png,sharp,"[0.004171755164861679, 0.9958282113075256]"
bb748a2b-cc85-4ca6-80f1-d87a0a87cfd7.png,blurred,"[0.834561288356781, 0.1654386967420578]"
a2dab289-0159-4239-b39c-4fee467e9d11.png,sharp,"[0.0004591039032675326, 0.9995409250259399]"
7b01c6fc-e045-49d3-ab5f-8481cdc58d98.png,blurred,"[0.7627349495887756, 0.23726505041122437]"
d60a7f8d-bc16-449f-9580-29b24c02be7e.png,blurred,"[0.7334237098693848, 0.26657626032829285]"
278452ca-2b43-4d94-b443-fb7e78b06b11.png,blurred,"[0.9612602591514587, 0.03873975947499275]"
4fcf5cf3-588f-47ff-8ee9-1bc2e2b806a1.png,sharp,"[0.01676984317600727, 0.9832301735877991]"
966aa955-25b3-4b6e-8876-9a478e07ceaa.png,blurred,"[0.9920254349708557, 0.007974478416144848]"
0b990e5f-6a21-4986-8f08-37ae91077e7d.png,blurred,"[0.9942896366119385, 0.005710354074835777]"
b68ad960-fe92-4e7d-a8f5-6548761bf810.png,blurred,"[0.8045788407325745, 0.19542120397090912]"
319d5089-b1c8-421e-9d47-b55d4b379f16.png,blurred,"[0.9987581968307495, 0.0012418626574799418]"
9a3d413a-2817-4911-8d92-509243abebf0.png,sharp,"[1.6391421695516328e-06, 0.9999983310699463]"
317968c5-994a-47f7-b101-b50c28903b43.png,sharp,"[0.36008012294769287, 0.6399198174476624]"
66906664-c461-415f-9646-9c708a4ba3f2.png,sharp,"[0.02868960052728653, 0.9713104367256165]"
a7523dc5-8736-4d34-becf-01307ad3f98a.png,sharp,"[0.4318629801273346, 0.5681370496749878]"
a4075ece-4c7b-4ce4-af5a-0350b59db6e3.png,sharp,"[0.011170697398483753, 0.9888293147087097]"
f8491603-540d-4744-8575-c3c58e72b8cb.png,sharp,"[0.4583658277988434, 0.541634202003479]"
1e63a599-fc3a-4190-b50b-894cfe4159fa.png,sharp,"[0.012277211993932724, 0.9877227544784546]"
58404f20-1bc2-47fb-b1d8-d9dd5d943134.png,blurred,"[0.6928677558898926, 0.3071322441101074]"
6f739537-0a7a-4481-866c-798b0018b2b5.png,sharp,"[0.00878803338855505, 0.9912119507789612]"
77b6e9c2-c9b8-4e36-b4e5-26242859c032.png,sharp,"[0.005572513677179813, 0.9944274425506592]"
e53a3204-f482-45be-b6c4-44957c7b5cdf.png,blurred,"[0.9813454747200012, 0.018654458224773407]"
4c762a04-2849-4810-95c3-1fc6c6078289.png,blurred,"[0.9480860829353333, 0.05191387981176376]"
4d21ea3e-c519-4e63-9273-20dc3ccdc315.png,sharp,"[0.0008183135651051998, 0.9991816878318787]"
e3a61ee3-7fe2-459a-adee-9e2627c08020.png,blurred,"[0.8669719099998474, 0.133028045296669]"
82d4da9e-4b39-4f83-b2ca-d0519c5a8df8.png,blurred,"[0.5807036757469177, 0.4192963242530823]"
1f5b985a-3b76-4377-9a52-ff6f95fd5155.png,sharp,"[0.24022288620471954, 0.7597771286964417]"
67c58253-4068-41b1-b9d3-a70b6cf71c40.png,sharp,"[0.09943680465221405, 0.9005631804466248]"
7899ec12-dab6-4528-86a7-f7374b789edb.png,sharp,"[0.011665139347314835, 0.9883348941802979]"
06d92363-84a7-45c5-bd55-25028cbd2a01.png,sharp,"[0.1451326459646225, 0.8548673391342163]"
e76ee63a-846e-40f5-91ad-cbf234b87646.png,blurred,"[0.5658130049705505, 0.4341869652271271]"
ee883380-4d09-4faa-a6d3-4d3e3cac701e.png,sharp,"[0.0398503802716732, 0.9601495862007141]"
5b7f243c-77d6-4686-9b43-ef27113af6f2.png,blurred,"[0.7576220631599426, 0.24237790703773499]"
b37986c7-e8f8-4b78-8f3e-dfcd392a021a.png,sharp,"[0.00040207605343312025, 0.99959796667099]"
bdfe5e4b-9920-4190-aacc-b0e994dbc063.png,blurred,"[0.9411630630493164, 0.05883696675300598]"
a35c9064-fba5-436d-9a36-f2d2b30aece3.png,blurred,"[0.9618328809738159, 0.038167160004377365]"
e3c71f0b-327b-4a95-9036-581df62f7775.png,blurred,"[0.8902643322944641, 0.10973567515611649]"
2e63335d-445a-4cdf-ab3f-ac2ff0e02ebd.png,sharp,"[0.03669658675789833, 0.9633034467697144]"
2a2fe572-1325-444d-b4d3-0d5f1b1d417d.png,sharp,"[0.02816915698349476, 0.9718309044837952]"
df656508-f773-48c0-9e73-7ea6ca59f9d3.png,blurred,"[0.8638178110122681, 0.13618221879005432]"
842ce1ce-1ab7-4c3d-a5e8-c15baea32d40.png,sharp,"[0.017088215798139572, 0.9829118251800537]"
a2c1da44-2476-4ad5-9142-b5f2b7d0456a.png,blurred,"[0.9859253764152527, 0.014074686914682388]"
b8c58eb5-6871-411f-b719-90eb48884645.png,sharp,"[0.4065554141998291, 0.5934445858001709]"
70006194-ecb9-42f4-8ae1-0588ef553b03.png,sharp,"[0.034125495702028275, 0.965874433517456]"
63a3a15d-50e8-4525-b529-6742c5afb3ce.png,sharp,"[0.00046081782784312963, 0.9995392560958862]"
c01a4d01-90fc-43f9-a4ad-0cf00b6b9671.png,blurred,"[0.950961709022522, 0.04903830960392952]"
73f79c14-9948-413c-b169-bfb0f6b46f1c.png,blurred,"[0.6173095107078552, 0.38269051909446716]"
88059523-d5cb-4d62-84fa-179df179f01e.png,blurred,"[0.9897916316986084, 0.010208399966359138]"
650d682a-77a6-48cb-9a65-396a954ae760.png,sharp,"[0.429433137178421, 0.5705668926239014]"
d2b0c61c-d1d6-4063-a3c4-0c519429108e.png,sharp,"[0.00026552125927992165, 0.9997344613075256]"
